post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
3642,274,instagram,ext_instagram_00003642,GxP desk published revised handling language for Autoinjector Assembly Lot; MedPack Components sites should refresh labels,2026-05-13T08:28:05Z,480,70,14,5236,0.452,21.8,,normal,,2026-05-13T09:49:19Z
3643,231,instagram,ext_instagram_00003643,FDA safety update references downstream use of Sterile Vial Stopper Set; MedPack Components compliance packet under review,2026-05-02T00:09:32Z,443,37,45,7274,0.294,22.21,,normal,,2026-05-13T09:49:19Z
3644,229,youtube,ext_youtube_00003644,Single-use component availability tightened after a supplier capacity outage,2026-05-01T06:21:02Z,23951,3713,1027,636721,-0.442,76.49,,viral,,2026-05-13T09:49:19Z
3645,273,threads,ext_threads_00003645,Air freight capacity watch added for NGS Oncology Library Kit; BioPure Diagnostics shipments through hub corridor need monitoring,2026-05-04T11:40:03Z,5615,718,111,140839,-0.184,48.18,,rising,,2026-05-13T09:49:19Z
3646,321,twitter,ext_twitter_00003646,Critical inventory advisory opened for PurePAC Clinical Purified Water Monitoring Kit; replenish regional cold-chain sites,2026-05-09T16:46:10Z,182,21,6,17898,0.104,22.53,,normal,,2026-05-13T09:49:19Z
3647,410,tiktok,ext_tiktok_00003647,Vaccine safety desk highlights Sterility Assurance Swab Pack; SterilityGuard availability could tighten next month,2026-05-13T09:40:19Z,974,47,43,16730,0.696,23.83,,normal,,2026-05-13T09:49:19Z
3648,190,threads,ext_threads_00003648,Companion diagnostics bulletin notes elevated demand for GLP Histopathology Slide Set; PreClinix Research allocation score rising,2026-05-10T14:22:40Z,7707,1324,268,176180,-0.195,48.83,,rising,,2026-05-13T09:49:19Z
3649,333,threads,ext_threads_00003649,Port dwell time is rising for regulated clinical supply containers,2026-05-03T12:37:17Z,981,53,9,15432,-0.288,23.66,,normal,,2026-05-13T09:49:19Z
3650,485,tiktok,ext_tiktok_00003650,Customs hold advisory mentions CleanSteamCare Clean Steam Integrity Audit; import documentation review required,2026-05-07T04:12:29Z,14,15,9,4028,0.486,19.52,,normal,,2026-05-13T09:49:19Z
3651,431,twitter,ext_twitter_00003651,ColdChainOps escalated Single-Use Bioreactor Bag 500L; verify temperature profile and packaging before next SterileProcess Systems shipment,2026-05-10T15:39:36Z,5631,1065,716,134447,-0.017,48.38,,rising,,2026-05-13T09:49:19Z
3652,201,instagram,ext_instagram_00003652,Market access desk reports payer coverage movement for PAT Spectroscopy Model Pack; BioCatalyst Analytics quotes expiring faster,2026-04-26T12:51:35Z,729,26,22,17801,0.617,23.61,,normal,,2026-05-13T09:49:19Z
3653,184,youtube,ext_youtube_00003653,Manufacturer onboarding alert: secondary source needed for BioCatalyst Analytics Cell Culture Media Feed Lot due to capacity risk,2026-05-13T08:09:55Z,471,46,6,3233,-0.085,21.06,,normal,,2026-05-13T09:49:19Z
3654,224,youtube,ext_youtube_00003654,Single-use component availability tightened after a supplier capacity outage,2026-05-05T03:46:40Z,305,39,16,17478,-0.165,23,,normal,,2026-05-13T09:49:19Z
3655,449,instagram,ext_instagram_00003655,Storage temperature note changed for Companion Diagnostic Control Set; update receiving checklist for BioPure Diagnostics,2026-05-12T18:22:40Z,301,88,14,11169,0.656,22.57,,normal,,2026-05-13T09:49:19Z
3656,75,threads,ext_threads_00003656,PortSupply signal shows longer dwell time for GLP Toxicology Study Kit; reroute PreClinix Research orders where possible,2026-05-10T05:49:15Z,685,16,1,1426,0.431,20.18,,normal,,2026-05-13T09:49:19Z
3657,416,twitter,ext_twitter_00003657,Safety desk published compatibility matrix update for Cell Culture Media Feed Lot; quarantine suspect lots from BioCatalyst Analytics,2026-04-26T00:50:29Z,535,89,5,18053,-0.03,23.49,,normal,,2026-05-13T09:49:19Z
3658,202,tiktok,ext_tiktok_00003658,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-04-26T08:07:20Z,611,92,4,15047,-0.309,23.35,,normal,,2026-05-13T09:49:19Z
3659,41,instagram,ext_instagram_00003659,Clinical supply desk requests allocation review for USP Propylene Glycol Excipient; PharmaPrep confidence changed,2026-05-02T19:04:24Z,1285,227,600,20607,0.446,45.04,,rising,,2026-05-13T09:49:19Z
3660,401,twitter,ext_twitter_00003660,FDA inspection signal mentions mRNA LNP Clinical Batch from VitaCore Therapeutics; quality team requested lot genealogy review,2026-05-09T02:17:38Z,450,73,8,11986,0.418,22.82,,normal,,2026-05-13T09:49:19Z
3661,473,threads,ext_threads_00003661,EMA variation update references Dry Ice Replenishment Service; CryoGrade Logistics release plan should be reviewed,2026-05-03T22:19:31Z,704,64,21,9828,0.3,22.88,,normal,,2026-05-13T09:49:19Z
3662,326,twitter,ext_twitter_00003662,Pharmacovigilance intake volume is rising across marketed therapies,2026-05-05T06:58:35Z,233,16,1,4937,0.5,20.94,,normal,,2026-05-13T09:49:19Z
3663,183,twitter,ext_twitter_00003663,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-04-27T02:55:38Z,466,26,43,10528,0.165,22.69,,normal,,2026-05-13T09:49:19Z
3664,174,youtube,ext_youtube_00003664,Single-use component availability tightened after a supplier capacity outage,2026-04-16T02:13:53Z,1753,1453,439,85594,0.24,47.35,,rising,,2026-05-13T09:49:19Z
3665,36,instagram,ext_instagram_00003665,Critical component shortage advisory raised for Imported API Release Lot; PortBio Supply lead times may extend this week,2026-05-09T22:05:33Z,894,28,14,6765,0.721,22.48,,normal,,2026-05-13T09:49:19Z
3666,357,youtube,ext_youtube_00003666,Out-of-specification trend opened for Peptide Partners Peptide Intermediate Batch; QA teams should inspect recent lots,2026-04-15T11:52:43Z,3370,1846,870,185800,0.323,48.78,,rising,,2026-05-13T09:49:19Z
3667,104,youtube,ext_youtube_00003667,Allocation notice issued for Sterile Connector Assembly; SterileProcess Systems prioritizing enrolled trial sites first,2026-05-10T17:59:34Z,790,33,38,5396,0.179,22.17,,normal,,2026-05-13T09:49:19Z
3668,278,threads,ext_threads_00003668,New manufacturer qualification started for SafeGx Quality Labs Pharmacovigilance Case Pack; risk team tracking certificates,2026-05-12T11:17:07Z,13114,6332,2584,325864,-0.148,75.59,,viral,,2026-05-13T09:49:19Z
3669,144,youtube,ext_youtube_00003669,Temperature excursion warning updated for Validated Sample Return Mailer; verify release hold before receiving GreenLab Reagents lots,2026-05-13T03:55:06Z,38320,4232,4911,897138,0.115,77.44,,viral,,2026-05-13T09:49:19Z
3670,43,twitter,ext_twitter_00003670,Port congestion signal may delay BioCatalyst Analytics Viral Clearance Study Pack; cold-chain routing needs updated ETA,2026-05-11T05:35:25Z,2249,1159,746,99789,-0.163,47.66,,rising,,2026-05-13T09:49:19Z
3671,93,twitter,ext_twitter_00003671,Enrollment surge detected for Continuous Bioprocess Sensor Set; BioCatalyst Analytics order book rising after protocol update,2026-04-28T15:05:21Z,327395,25454,45239,15266030,0.082,99.42,,mega_viral,,2026-05-13T09:49:19Z
3672,316,twitter,ext_twitter_00003672,GxP desk published revised handling language for Animal Health Vaccine Batch; PreClinix Research sites should refresh labels,2026-04-29T18:29:57Z,28,65,43,4814,0.325,20.96,,normal,,2026-05-13T09:49:19Z
3673,232,tiktok,ext_tiktok_00003673,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-13T07:37:13Z,3063,711,468,153355,-0.266,48.1,,rising,,2026-05-13T09:49:19Z
3674,160,threads,ext_threads_00003674,Manufacturer quality note: SafeGx Quality Labs reported tighter specifications for FDA IND Submission Pack effective next batch,2026-05-08T14:57:47Z,292,58,8,1584,0.507,19.87,,normal,,2026-05-13T09:49:19Z
3675,78,twitter,ext_twitter_00003675,Air freight capacity watch added for Validated Sample Return Mailer; GreenLab Reagents shipments through hub corridor need monitoring,2026-04-22T15:24:32Z,102,66,45,11713,0.292,22.34,,normal,,2026-05-13T09:49:19Z
3676,88,twitter,ext_twitter_00003676,Critical inventory advisory opened for VitaCore Therapeutics AAV Vector Reference Lot; replenish regional cold-chain sites,2026-05-12T10:17:45Z,42846,13016,6492,807869,0.142,77.61,,viral,,2026-05-13T09:49:19Z
3677,115,threads,ext_threads_00003677,Vaccine safety desk highlights Bioburden Rapid Test Cartridge; ImmunoWorks Biologics availability could tighten next month,2026-04-23T21:09:22Z,30489,10181,7598,574074,-0.031,77.01,,viral,,2026-05-13T09:49:19Z
3678,186,instagram,ext_instagram_00003678,Companion diagnostics bulletin notes elevated demand for Prefilled Syringe Component Kit; MedPack Components allocation score rising,2026-05-09T14:04:48Z,7699,1336,803,139964,0.471,48.65,,rising,,2026-05-13T09:49:19Z
3679,10,threads,ext_threads_00003679,Port dwell time is rising for regulated clinical supply containers,2026-05-13T09:36:28Z,466,41,31,19834,0.477,23.51,,normal,,2026-05-13T09:49:19Z
3680,309,instagram,ext_instagram_00003680,Customs hold advisory mentions WFI Direct Sterile WFI Vial Batch; import documentation review required,2026-04-30T22:47:49Z,578,55,11,13740,0.475,23.13,,normal,,2026-05-13T09:49:19Z
3681,291,twitter,ext_twitter_00003681,ColdChainOps escalated Gamma-Irradiated Tubing Set; verify temperature profile and packaging before next SterileProcess Systems shipment,2026-05-13T01:58:54Z,639,6,8,16057,0.591,23.28,,normal,,2026-05-13T09:49:19Z
3682,176,instagram,ext_instagram_00003682,Market access desk reports payer coverage movement for Companion Diagnostic Control Set; BioPure Diagnostics quotes expiring faster,2026-05-10T08:53:20Z,367,49,42,5442,0.555,21.75,,normal,,2026-05-13T09:49:19Z
3683,7,tiktok,ext_tiktok_00003683,Manufacturer onboarding alert: secondary source needed for CryoGrade Logistics Dry Ice Replenishment Service due to capacity risk,2026-05-06T12:13:40Z,221531,64945,17381,1884888,0.546,99.21,,mega_viral,,2026-05-13T09:49:19Z
3684,26,instagram,ext_instagram_00003684,Regulatory review queue added ELISA Cytokine Monitoring Kit; BioPure Diagnostics certificate of analysis requested,2026-04-25T21:38:05Z,386,20,7,17326,0.117,23.02,,normal,,2026-05-13T09:49:19Z
3685,291,twitter,ext_twitter_00003685,Storage temperature note changed for Cleanroom Gowning Kit; update receiving checklist for SterileProcess Systems,2026-05-13T09:36:25Z,606,55,18,6155,0.429,22.14,,normal,,2026-05-13T09:49:19Z
3686,219,youtube,ext_youtube_00003686,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-04-28T23:53:51Z,4690,1644,399,89431,-0.456,47.78,,rising,,2026-05-13T09:49:19Z
3687,365,tiktok,ext_tiktok_00003687,Vaccine allocation score rose after a regional safety bulletin,2026-05-04T20:07:57Z,110362,21645,8699,14793742,0.163,98.51,,mega_viral,,2026-05-13T09:49:19Z
3688,479,instagram,ext_instagram_00003688,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-05-09T05:53:55Z,604,16,39,15688,-0.424,23.34,,normal,,2026-05-13T09:49:19Z
3689,303,threads,ext_threads_00003689,Clinical supply desk requests allocation review for GxP Audit Evidence Bundle; SafeGx Quality Labs confidence changed,2026-05-10T02:22:19Z,958,19,35,16103,0.02,23.7,,normal,,2026-05-13T09:49:19Z
3690,275,tiktok,ext_tiktok_00003690,FDA inspection signal mentions USP Propylene Glycol Excipient from PharmaPrep; quality team requested lot genealogy review,2026-05-10T06:15:21Z,9214,701,618,50838,-0.016,47.31,,rising,,2026-05-13T09:49:19Z
3691,385,tiktok,ext_tiktok_00003691,EMA variation update references Specialty Amine API Intermediate; SpecBio Exchange release plan should be reviewed,2026-04-15T18:57:14Z,925,50,49,6740,0.107,22.62,,normal,,2026-05-13T09:49:19Z
3692,417,youtube,ext_youtube_00003692,Pharmacovigilance intake volume is rising across marketed therapies,2026-04-26T04:00:39Z,537,96,2,10309,-0.272,22.77,,normal,,2026-05-13T09:49:19Z
3693,38,twitter,ext_twitter_00003693,Cold-chain lane exception affects inbound PK Sampling Visit Pack; PreClinix Research shipments may need alternate routes,2026-05-12T21:06:51Z,988,25,33,11786,-0.108,23.33,,normal,,2026-05-13T09:49:19Z
3694,317,youtube,ext_youtube_00003694,CDMO capacity bulletin references GeneNova Therapeutics slot availability for Plasmid DNA GMP Batch; trial sites should watch allocation,2026-05-10T01:11:52Z,385,75,43,5811,-0.112,21.94,,normal,,2026-05-13T09:49:19Z
3695,265,tiktok,ext_tiktok_00003695,Critical component shortage advisory raised for Continuous Bioprocess Sensor Set; BioCatalyst Analytics lead times may extend this week,2026-04-18T10:02:16Z,435,35,35,14864,0.629,23.09,,normal,,2026-05-13T09:49:19Z
3696,319,instagram,ext_instagram_00003696,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-13T07:53:20Z,498,19,8,12062,0.195,22.74,,normal,,2026-05-13T09:49:19Z
3697,168,twitter,ext_twitter_00003697,Vaccine allocation score rose after a regional safety bulletin,2026-05-06T23:17:54Z,416,87,44,9413,-0.199,22.64,,normal,,2026-05-13T09:49:19Z
3698,292,youtube,ext_youtube_00003698,New manufacturer qualification started for TrialPath CRO Randomization Label Pack; risk team tracking certificates,2026-05-01T12:16:40Z,21,55,3,17372,0.357,22.01,,normal,,2026-05-13T09:49:19Z
3699,418,threads,ext_threads_00003699,Temperature excursion warning updated for eConsent Participant Packet; verify release hold before receiving TrialPath CRO lots,2026-05-13T07:23:57Z,864,87,1,2070,-0.176,20.98,,normal,,2026-05-13T09:49:19Z
3700,150,threads,ext_threads_00003700,Port congestion signal may delay BioPure Diagnostics Digital Pathology Slide Batch; cold-chain routing needs updated ETA,2026-05-11T17:40:10Z,201308,19739,44096,15071479,0.62,99.14,,mega_viral,,2026-05-13T09:49:19Z
3701,237,tiktok,ext_tiktok_00003701,Enrollment surge detected for High-Concentration Formulation Buffer; ImmunoWorks Biologics order book rising after protocol update,2026-05-04T12:34:05Z,666,19,2,9451,0.71,22.63,,normal,,2026-05-13T09:49:19Z
3702,362,youtube,ext_youtube_00003702,Pharmacovigilance intake volume is rising across marketed therapies,2026-04-19T14:39:46Z,260,37,19,3957,-0.495,20.98,,normal,,2026-05-13T09:49:19Z
3703,171,instagram,ext_instagram_00003703,FDA safety update references downstream use of Trace Impurity Reference Standard; FineBio Direct compliance packet under review,2026-04-20T02:17:00Z,582,33,14,7065,0.284,22.23,,normal,,2026-05-13T09:49:19Z
3704,259,instagram,ext_instagram_00003704,Manufacturer quality note: TrialPath CRO reported tighter specifications for eConsent Participant Packet effective next batch,2026-04-23T00:19:48Z,650,4,1,13852,0.169,23.06,,normal,,2026-05-13T09:49:19Z
3705,122,tiktok,ext_tiktok_00003705,Air freight capacity watch added for Stability Study Sample Set; VitaCore Therapeutics shipments through hub corridor need monitoring,2026-05-11T16:00:46Z,719,21,32,12787,-0.079,23.19,,normal,,2026-05-13T09:49:19Z
3706,172,tiktok,ext_tiktok_00003706,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-04-21T10:32:42Z,270,84,29,18842,0.019,23.27,,normal,,2026-05-13T09:49:19Z
3707,13,twitter,ext_twitter_00003707,Vaccine safety desk highlights Plasmid DNA GMP Batch; GeneNova Therapeutics availability could tighten next month,2026-05-07T16:57:23Z,1244,540,770,111128,-0.099,47.47,,rising,,2026-05-13T09:49:19Z
3708,7,tiktok,ext_tiktok_00003708,Companion diagnostics bulletin notes elevated demand for ELISA Cytokine Monitoring Kit; BioPure Diagnostics allocation score rising,2026-05-11T11:30:48Z,596,43,19,9074,-0.173,22.61,,normal,,2026-05-13T09:49:19Z
3709,429,instagram,ext_instagram_00003709,Device engineering flagged substitute review for Animal Health Vaccine Batch; PreClinix Research technical file updated,2026-04-26T19:56:43Z,577,27,46,2830,-0.197,21.13,,normal,,2026-05-13T09:49:19Z
3710,279,instagram,ext_instagram_00003710,Customs hold advisory mentions GeneNova Therapeutics Viral Vector Release Panel; import documentation review required,2026-05-07T15:52:53Z,389,63,47,19253,-0.171,23.49,,normal,,2026-05-13T09:49:19Z
3711,163,twitter,ext_twitter_00003711,EMA review window opened for several biologics variation dossiers,2026-05-06T23:30:05Z,103,97,30,9425,-0.231,22.1,,normal,,2026-05-13T09:49:19Z
3712,156,instagram,ext_instagram_00003712,Pharmacovigilance intake volume is rising across marketed therapies,2026-05-07T11:48:57Z,7801,1937,605,139338,0.149,48.69,,rising,,2026-05-13T09:49:19Z
3713,138,twitter,ext_twitter_00003713,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-11T23:23:43Z,223,33,15,6326,0.227,21.45,,normal,,2026-05-13T09:49:19Z
3714,50,threads,ext_threads_00003714,Regulatory review queue added Bioburden Rapid Test Cartridge; ImmunoWorks Biologics certificate of analysis requested,2026-05-11T03:10:25Z,476,98,43,14351,0.682,23.28,,normal,,2026-05-13T09:49:19Z
3715,420,tiktok,ext_tiktok_00003715,Storage temperature note changed for Bioanalytical Plasma Sample Set; update receiving checklist for PreClinix Research,2026-04-21T09:21:08Z,479,71,41,2146,-0.196,20.74,,normal,,2026-05-13T09:49:19Z
3716,38,twitter,ext_twitter_00003716,PortSupply signal shows longer dwell time for Protein A Resin Qualification Pack; reroute ImmunoWorks Biologics orders where possible,2026-05-01T04:30:13Z,26,63,7,19111,0.104,22.32,,normal,,2026-05-13T09:49:19Z
