shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
1357,1357,1,Oracle Logistics Cloud,HTR00001357,packed,130,33.7,336.25,2026-05-03T13:30:00Z,,2026-05-03T12:30:00Z
1358,1358,6,Silicon Route Express,HTR00001358,shipped,1640,37.1,224.44,2026-05-03T13:25:00Z,,2026-05-03T12:25:00Z
1359,1359,11,FabLine Freight,HTR00001359,in_transit,1694,59.1,495.72,2026-05-03T13:20:00Z,,2026-05-03T12:20:00Z
1360,1360,4,ChannelFlow Priority,HTR00001360,out_for_delivery,1310,13,289.36,2026-05-03T13:15:00Z,,2026-05-03T12:15:00Z
1361,1361,9,Oracle Logistics Cloud,HTR00001361,preparing,456,73.1,226.81,2026-05-03T13:10:00Z,,2026-05-03T12:10:00Z
1362,1362,2,Silicon Route Express,HTR00001362,packed,432,30.9,216.03,2026-05-03T13:05:00Z,,2026-05-03T12:05:00Z
1363,1363,7,FabLine Freight,HTR00001363,shipped,1382,31.6,300.47,2026-05-03T13:00:00Z,,2026-05-03T12:00:00Z
1364,1364,12,ChannelFlow Priority,HTR00001364,delivered,2142,61.6,277.64,2026-05-03T12:55:00Z,2026-05-03T16:55:00Z,2026-05-03T11:55:00Z
1365,1365,5,Oracle Logistics Cloud,HTR00001365,out_for_delivery,2643,72.6,345.72,2026-05-03T12:50:00Z,,2026-05-03T11:50:00Z
1366,1366,10,Silicon Route Express,HTR00001366,preparing,2167,71,411.4,2026-05-03T12:45:00Z,,2026-05-03T11:45:00Z
1367,1367,3,FabLine Freight,HTR00001367,packed,86,41.7,326.48,2026-05-03T12:40:00Z,,2026-05-03T11:40:00Z
1368,1368,8,ChannelFlow Priority,HTR00001368,shipped,668,27.5,69.65,2026-05-03T12:35:00Z,,2026-05-03T11:35:00Z
1369,1369,1,Oracle Logistics Cloud,HTR00001369,in_transit,1614,14.5,482.25,2026-05-03T12:30:00Z,,2026-05-03T11:30:00Z
1370,1370,6,Silicon Route Express,HTR00001370,out_for_delivery,1840,16.3,222.66,2026-05-03T12:25:00Z,,2026-05-03T11:25:00Z
1371,1371,11,FabLine Freight,HTR00001371,preparing,2347,71.5,206.93,2026-05-03T12:20:00Z,,2026-05-03T11:20:00Z
1372,1372,4,ChannelFlow Priority,HTR00001372,delivered,1030,9.3,275.73,2026-05-03T12:15:00Z,2026-05-03T16:15:00Z,2026-05-03T11:15:00Z
1373,1373,9,Oracle Logistics Cloud,HTR00001373,shipped,663,8.5,292.79,2026-05-03T12:10:00Z,,2026-05-03T11:10:00Z
1374,1374,2,Silicon Route Express,HTR00001374,in_transit,1922,47.6,385.69,2026-05-03T12:05:00Z,,2026-05-03T11:05:00Z
1375,1375,7,FabLine Freight,HTR00001375,out_for_delivery,542,58.2,69.44,2026-05-03T12:00:00Z,,2026-05-03T11:00:00Z
1376,1376,12,ChannelFlow Priority,HTR00001376,preparing,520,33.8,232.03,2026-05-03T11:55:00Z,,2026-05-03T10:55:00Z
1377,1377,5,Oracle Logistics Cloud,HTR00001377,packed,972,60.9,409.61,2026-05-03T11:50:00Z,,2026-05-03T10:50:00Z
1378,1378,10,Silicon Route Express,HTR00001378,shipped,889,34,378.48,2026-05-03T11:45:00Z,,2026-05-03T10:45:00Z
1379,1379,3,FabLine Freight,HTR00001379,in_transit,1599,6.2,400.01,2026-05-03T11:40:00Z,,2026-05-03T10:40:00Z
1380,1380,8,ChannelFlow Priority,HTR00001380,delivered,1867,6.9,310.92,2026-05-03T11:35:00Z,2026-05-03T15:35:00Z,2026-05-03T10:35:00Z
1381,1381,1,Oracle Logistics Cloud,HTR00001381,preparing,2227,49.9,228.5,2026-05-03T11:30:00Z,,2026-05-03T10:30:00Z
1382,1382,6,Silicon Route Express,HTR00001382,packed,1419,60.7,103.26,2026-05-03T11:25:00Z,,2026-05-03T10:25:00Z
1383,1383,11,FabLine Freight,HTR00001383,shipped,2124,36.7,435.17,2026-05-03T11:20:00Z,,2026-05-03T10:20:00Z
1384,1384,4,ChannelFlow Priority,HTR00001384,in_transit,2297,58.5,390.13,2026-05-03T11:15:00Z,,2026-05-03T10:15:00Z
1385,1385,9,Oracle Logistics Cloud,HTR00001385,out_for_delivery,1650,50,285.89,2026-05-03T11:10:00Z,,2026-05-03T10:10:00Z
1386,1386,2,Silicon Route Express,HTR00001386,preparing,1021,73.3,432.65,2026-05-03T11:05:00Z,,2026-05-03T10:05:00Z
1387,1387,7,FabLine Freight,HTR00001387,packed,677,51.5,91.11,2026-05-03T11:00:00Z,,2026-05-03T10:00:00Z
1388,1388,12,ChannelFlow Priority,HTR00001388,delivered,239,51.7,241.68,2026-05-03T10:55:00Z,2026-05-03T14:55:00Z,2026-05-03T09:55:00Z
1389,1389,5,Oracle Logistics Cloud,HTR00001389,in_transit,1980,67.3,241.24,2026-05-03T10:50:00Z,,2026-05-03T09:50:00Z
1390,1390,10,Silicon Route Express,HTR00001390,out_for_delivery,2573,40.5,200.2,2026-05-03T10:45:00Z,,2026-05-03T09:45:00Z
1391,1391,3,FabLine Freight,HTR00001391,preparing,2548,32.2,336.53,2026-05-03T10:40:00Z,,2026-05-03T09:40:00Z
1392,1392,8,ChannelFlow Priority,HTR00001392,packed,1956,67.1,175.32,2026-05-03T10:35:00Z,,2026-05-03T09:35:00Z
1393,1393,1,Oracle Logistics Cloud,HTR00001393,shipped,1341,75.5,39.48,2026-05-03T10:30:00Z,,2026-05-03T09:30:00Z
1394,1394,6,Silicon Route Express,HTR00001394,in_transit,1900,54.3,352.82,2026-05-03T10:25:00Z,,2026-05-03T09:25:00Z
1395,1395,11,FabLine Freight,HTR00001395,out_for_delivery,1105,6,292.36,2026-05-03T10:20:00Z,,2026-05-03T09:20:00Z
1396,1396,4,ChannelFlow Priority,HTR00001396,delivered,379,74,372.65,2026-05-03T10:15:00Z,2026-05-03T14:15:00Z,2026-05-03T09:15:00Z
1397,1397,9,Oracle Logistics Cloud,HTR00001397,packed,567,16.5,382.2,2026-05-03T10:10:00Z,,2026-05-03T09:10:00Z
1398,1398,2,Silicon Route Express,HTR00001398,shipped,803,7,96.14,2026-05-03T10:05:00Z,,2026-05-03T09:05:00Z
1399,1399,7,FabLine Freight,HTR00001399,in_transit,1126,74.8,425.24,2026-05-03T10:00:00Z,,2026-05-03T09:00:00Z
1400,1400,12,ChannelFlow Priority,HTR00001400,out_for_delivery,1150,19,181.79,2026-05-03T09:55:00Z,,2026-05-03T08:55:00Z
1401,1401,5,Oracle Logistics Cloud,HTR00001401,preparing,293,5.3,276.37,2026-05-03T09:50:00Z,,2026-05-03T08:50:00Z
1402,1402,10,Silicon Route Express,HTR00001402,packed,111,20.7,178.76,2026-05-03T09:45:00Z,,2026-05-03T08:45:00Z
1403,1403,3,FabLine Freight,HTR00001403,shipped,1761,61.3,66.4,2026-05-03T09:40:00Z,,2026-05-03T08:40:00Z
1404,1404,8,ChannelFlow Priority,HTR00001404,delivered,1709,70.4,182.17,2026-05-03T09:35:00Z,2026-05-03T13:35:00Z,2026-05-03T08:35:00Z
1405,1405,1,Oracle Logistics Cloud,HTR00001405,out_for_delivery,1601,20.9,343.31,2026-05-03T09:30:00Z,,2026-05-03T08:30:00Z
1406,1406,6,Silicon Route Express,HTR00001406,preparing,808,47,320.85,2026-05-03T09:25:00Z,,2026-05-03T08:25:00Z
1407,1407,11,FabLine Freight,HTR00001407,packed,2498,6.1,415.15,2026-05-03T09:20:00Z,,2026-05-03T08:20:00Z
1408,1408,4,ChannelFlow Priority,HTR00001408,shipped,1514,69.2,286.86,2026-05-03T09:15:00Z,,2026-05-03T08:15:00Z
1409,1409,9,Oracle Logistics Cloud,HTR00001409,in_transit,1315,63.8,196.35,2026-05-03T09:10:00Z,,2026-05-03T08:10:00Z
1410,1410,2,Silicon Route Express,HTR00001410,out_for_delivery,2107,44.4,206.83,2026-05-03T09:05:00Z,,2026-05-03T08:05:00Z
1411,1411,7,FabLine Freight,HTR00001411,preparing,442,6.6,292.12,2026-05-03T09:00:00Z,,2026-05-03T08:00:00Z
1412,1412,12,ChannelFlow Priority,HTR00001412,delivered,990,20,245.57,2026-05-03T08:55:00Z,2026-05-03T12:55:00Z,2026-05-03T07:55:00Z
1413,1413,5,Oracle Logistics Cloud,HTR00001413,shipped,2396,44.6,101.58,2026-05-03T08:50:00Z,,2026-05-03T07:50:00Z
1414,1414,10,Silicon Route Express,HTR00001414,in_transit,2541,29.3,359.84,2026-05-03T08:45:00Z,,2026-05-03T07:45:00Z
1415,1415,3,FabLine Freight,HTR00001415,out_for_delivery,1875,15.8,476.84,2026-05-03T08:40:00Z,,2026-05-03T07:40:00Z
1416,1416,8,ChannelFlow Priority,HTR00001416,preparing,1820,66.1,219.23,2026-05-03T08:35:00Z,,2026-05-03T07:35:00Z
1417,1417,1,Oracle Logistics Cloud,HTR00001417,packed,789,15.4,91.93,2026-05-03T08:30:00Z,,2026-05-03T07:30:00Z
1418,1418,6,Silicon Route Express,HTR00001418,shipped,128,74.6,31.84,2026-05-03T08:25:00Z,,2026-05-03T07:25:00Z
1419,1419,11,FabLine Freight,HTR00001419,in_transit,1184,69.6,359.51,2026-05-03T08:20:00Z,,2026-05-03T07:20:00Z
1420,1420,4,ChannelFlow Priority,HTR00001420,delivered,1900,53.4,167.86,2026-05-03T08:15:00Z,2026-05-03T12:15:00Z,2026-05-03T07:15:00Z
1421,1421,9,Oracle Logistics Cloud,HTR00001421,preparing,2409,25.2,138.04,2026-05-03T08:10:00Z,,2026-05-03T07:10:00Z
1422,1422,2,Silicon Route Express,HTR00001422,packed,2332,17,254.67,2026-05-03T08:05:00Z,,2026-05-03T07:05:00Z
1423,1423,7,FabLine Freight,HTR00001423,shipped,1121,71.2,487.9,2026-05-03T08:00:00Z,,2026-05-03T07:00:00Z
1424,1424,12,ChannelFlow Priority,HTR00001424,in_transit,131,4.4,201.82,2026-05-03T07:55:00Z,,2026-05-03T06:55:00Z
1425,1425,5,Oracle Logistics Cloud,HTR00001425,out_for_delivery,2448,41.4,39.02,2026-05-03T07:50:00Z,,2026-05-03T06:50:00Z
1426,1426,10,Silicon Route Express,HTR00001426,preparing,941,39.9,189.03,2026-05-03T07:45:00Z,,2026-05-03T06:45:00Z
1427,1427,3,FabLine Freight,HTR00001427,packed,1193,7.3,388.17,2026-05-03T07:40:00Z,,2026-05-03T06:40:00Z
1428,1428,8,ChannelFlow Priority,HTR00001428,delivered,2666,14.7,415.28,2026-05-03T07:35:00Z,2026-05-03T11:35:00Z,2026-05-03T06:35:00Z
1429,1429,1,Oracle Logistics Cloud,HTR00001429,in_transit,1100,63.4,294.49,2026-05-03T07:30:00Z,,2026-05-03T06:30:00Z
1430,1430,6,Silicon Route Express,HTR00001430,out_for_delivery,2552,53.3,293.55,2026-05-03T07:25:00Z,,2026-05-03T06:25:00Z
1431,1431,11,FabLine Freight,HTR00001431,preparing,1600,38.6,415.2,2026-05-03T07:20:00Z,,2026-05-03T06:20:00Z
1432,1432,4,ChannelFlow Priority,HTR00001432,packed,1404,41.8,177.92,2026-05-03T07:15:00Z,,2026-05-03T06:15:00Z
1433,1433,9,Oracle Logistics Cloud,HTR00001433,shipped,2572,4.6,181.46,2026-05-03T07:10:00Z,,2026-05-03T06:10:00Z
1434,1434,2,Silicon Route Express,HTR00001434,in_transit,2094,23.3,233.63,2026-05-03T07:05:00Z,,2026-05-03T06:05:00Z
1435,1435,7,FabLine Freight,HTR00001435,out_for_delivery,1279,54.3,289.73,2026-05-03T07:00:00Z,,2026-05-03T06:00:00Z
1436,1436,12,ChannelFlow Priority,HTR00001436,delivered,979,63.9,126.78,2026-05-03T06:55:00Z,2026-05-03T10:55:00Z,2026-05-03T05:55:00Z
1437,1437,5,Oracle Logistics Cloud,HTR00001437,packed,2605,16.5,228.7,2026-05-03T06:50:00Z,,2026-05-03T05:50:00Z
1438,1438,10,Silicon Route Express,HTR00001438,shipped,2536,75,70.79,2026-05-03T06:45:00Z,,2026-05-03T05:45:00Z
1439,1439,3,FabLine Freight,HTR00001439,in_transit,270,36.6,128.86,2026-05-03T06:40:00Z,,2026-05-03T05:40:00Z
1440,1440,8,ChannelFlow Priority,HTR00001440,out_for_delivery,336,21.7,469.85,2026-05-03T06:35:00Z,,2026-05-03T05:35:00Z
1441,1441,1,Oracle Logistics Cloud,HTR00001441,preparing,821,60.5,443.63,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1442,1442,6,Silicon Route Express,HTR00001442,packed,1846,36.2,165.3,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1443,1443,11,FabLine Freight,HTR00001443,shipped,908,8.2,441.4,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1444,1444,4,ChannelFlow Priority,HTR00001444,delivered,1203,55,416.31,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
1445,1445,9,Oracle Logistics Cloud,HTR00001445,out_for_delivery,1782,14.7,409.26,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1446,1446,2,Silicon Route Express,HTR00001446,preparing,2116,71.1,423.3,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1447,1447,7,FabLine Freight,HTR00001447,packed,2263,41.2,336,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1448,1448,12,ChannelFlow Priority,HTR00001448,shipped,492,71.5,25.84,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1449,1449,5,Oracle Logistics Cloud,HTR00001449,in_transit,1305,74.4,393.3,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1450,1450,10,Silicon Route Express,HTR00001450,out_for_delivery,1275,63.8,79.82,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1451,1451,3,FabLine Freight,HTR00001451,preparing,2396,56.6,501.01,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1452,1452,8,ChannelFlow Priority,HTR00001452,delivered,1090,54,239.02,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
1453,1453,1,Oracle Logistics Cloud,HTR00001453,shipped,2618,35.4,218.31,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1454,1454,6,Silicon Route Express,HTR00001454,in_transit,2185,38.9,424.41,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1455,1455,11,FabLine Freight,HTR00001455,out_for_delivery,635,33.6,386.02,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1456,1456,4,ChannelFlow Priority,HTR00001456,preparing,99,29.5,157.25,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1457,1457,9,Oracle Logistics Cloud,HTR00001457,packed,1610,69.7,434.6,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1458,1458,2,Silicon Route Express,HTR00001458,shipped,557,71.9,372.18,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1459,1459,7,FabLine Freight,HTR00001459,in_transit,1618,10.1,429.01,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1460,1460,12,ChannelFlow Priority,HTR00001460,delivered,1418,11.8,307.83,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
1461,1461,5,Oracle Logistics Cloud,HTR00001461,preparing,1717,33.6,389.17,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1462,1462,10,Silicon Route Express,HTR00001462,packed,1809,12.7,285.55,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1463,1463,3,FabLine Freight,HTR00001463,shipped,1698,25.4,65.4,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1464,1464,8,ChannelFlow Priority,HTR00001464,in_transit,707,68.1,220.41,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1465,1465,1,Oracle Logistics Cloud,HTR00001465,out_for_delivery,1046,16.4,361.66,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1466,1466,6,Silicon Route Express,HTR00001466,preparing,1863,58.5,25.05,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1467,1467,11,FabLine Freight,HTR00001467,packed,1443,23.1,100.32,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1468,1468,4,ChannelFlow Priority,HTR00001468,delivered,881,35.8,58.56,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
1469,1469,9,Oracle Logistics Cloud,HTR00001469,in_transit,1438,54.2,309.05,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1470,1470,2,Silicon Route Express,HTR00001470,out_for_delivery,1926,55.3,190.87,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1471,1471,7,FabLine Freight,HTR00001471,preparing,1259,17.9,108.04,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1472,1472,12,ChannelFlow Priority,HTR00001472,packed,1256,38.1,341.23,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1473,1473,5,Oracle Logistics Cloud,HTR00001473,shipped,1608,30.2,190.19,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1474,1474,10,Silicon Route Express,HTR00001474,in_transit,2338,32.7,82.32,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1475,1475,3,FabLine Freight,HTR00001475,out_for_delivery,124,30.2,385.74,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1476,1476,8,ChannelFlow Priority,HTR00001476,delivered,1993,12.4,411.66,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
1477,1477,1,Oracle Logistics Cloud,HTR00001477,packed,92,16.8,154.54,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1478,1478,6,Silicon Route Express,HTR00001478,shipped,1030,33.8,318.18,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1479,1479,11,FabLine Freight,HTR00001479,in_transit,2416,17.3,476.46,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1480,1480,4,ChannelFlow Priority,HTR00001480,out_for_delivery,790,23.9,488.05,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1481,1481,9,Oracle Logistics Cloud,HTR00001481,preparing,869,57.6,449.39,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1482,1482,2,Silicon Route Express,HTR00001482,packed,1780,16,497.97,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1483,1483,7,FabLine Freight,HTR00001483,shipped,880,71.2,340.84,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1484,1484,12,ChannelFlow Priority,HTR00001484,delivered,168,49.2,223.83,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
1485,1485,5,Oracle Logistics Cloud,HTR00001485,out_for_delivery,2626,12.2,358.96,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1486,1486,10,Silicon Route Express,HTR00001486,preparing,1560,6.8,199.39,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1487,1487,3,FabLine Freight,HTR00001487,packed,1260,43.3,208.14,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1488,1488,8,ChannelFlow Priority,HTR00001488,shipped,146,41.3,333.11,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1489,1489,1,Oracle Logistics Cloud,HTR00001489,in_transit,1326,70.2,240.3,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1490,1490,6,Silicon Route Express,HTR00001490,out_for_delivery,2243,57.7,396.8,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1491,1491,11,FabLine Freight,HTR00001491,preparing,422,24.2,375.33,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1492,1492,4,ChannelFlow Priority,HTR00001492,delivered,734,17.4,399.71,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
1493,1493,9,Oracle Logistics Cloud,HTR00001493,shipped,252,70.1,369.6,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1494,1494,2,Silicon Route Express,HTR00001494,in_transit,439,25.4,453.24,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1495,1495,7,FabLine Freight,HTR00001495,out_for_delivery,786,6.2,295.97,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1496,1496,12,ChannelFlow Priority,HTR00001496,preparing,841,16.3,499.75,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1497,1497,5,Oracle Logistics Cloud,HTR00001497,packed,1380,53.9,422.78,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1498,1498,10,Silicon Route Express,HTR00001498,shipped,1547,29.8,334.23,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1499,1499,3,FabLine Freight,HTR00001499,in_transit,248,12.4,207.41,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
1500,1500,8,ChannelFlow Priority,HTR00001500,delivered,843,49.4,126.6,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
